673513404506	163
673513400508	180
673513401505	217
673513402502	150
673513001507	375
673513021505	369
673513041503	241
673513101504	205
673513103508	208
673513011506	189
673513104505	188
673513031504	160
673513105502	97
673513091508	255
673513112555	71
673513118557	76
673513114559	79
673513117550	46
